SegmentId,ObjectId,ObjectName,Score
m_1hU4dPl3yIQbgiDp_000001,m_1hU4dPl3yIQbgiDp,b270.obj,1
m_1snX8RWARI8rsdzb_000001,m_1snX8RWARI8rsdzb,b373.obj,1
m_WPg0aO0ez3719aaL_000001,m_WPg0aO0ez3719aaL,b434.obj,1
m_W6cbL2F7EcM76mZN_000001,m_W6cbL2F7EcM76mZN,b128.obj,1
m_MRBLcgTrWjvSEmBh_000001,m_MRBLcgTrWjvSEmBh,b102.obj,1
m_U2eRG2uxVQWFa7uP_000001,m_U2eRG2uxVQWFa7uP,b277.obj,1
m_siCfMaAaFyBoDPBH_000001,m_siCfMaAaFyBoDPBH,b148.obj,1
m_Wc9YWGbgFrkgDy3o_000001,m_Wc9YWGbgFrkgDy3o,b369.obj,1
m_Igglu1Z3uTJE1eHL_000001,m_Igglu1Z3uTJE1eHL,b132.obj,1
m_t5kAL48nIJIeTa97_000001,m_t5kAL48nIJIeTa97,b375.obj,1
m_F1VHjzbxMLpKc59s_000001,m_F1VHjzbxMLpKc59s,b206.obj,1
m_NMXlZoBfq513bjFx_000001,m_NMXlZoBfq513bjFx,b11.obj,1
m_WjMiU7jkbyR6emcT_000001,m_WjMiU7jkbyR6emcT,b102_m.obj,1
m_qLu5b1ao9GjDTvPm_000001,m_qLu5b1ao9GjDTvPm,b431.obj,1
m_0oFF8DtL7kV9PaAF_000001,m_0oFF8DtL7kV9PaAF,b410.obj,1
m_NDCJZoGslsKGh3KH_000001,m_NDCJZoGslsKGh3KH,b444.obj,1
m_vfjadubJGgmY4SWG_000001,m_vfjadubJGgmY4SWG,b303.obj,1
m_LaodmFDOyWtBnhFr_000001,m_LaodmFDOyWtBnhFr,b149.obj,1
m_43Mk5gLV4TthCAkU_000001,m_43Mk5gLV4TthCAkU,b407.obj,1
m_OgQzLXnk9n869aGR_000001,m_OgQzLXnk9n869aGR,b324.obj,1
m_RJge9b7G4CXlSMVk_000001,m_RJge9b7G4CXlSMVk,b284.obj,1
m_7s8c2X53IPXcTBNF_000001,m_7s8c2X53IPXcTBNF,b412.obj,1
m_2vDUA9B3YJt1WKR0_000001,m_2vDUA9B3YJt1WKR0,b29.obj,1
m_TmK1n81oX0FdRjFx_000001,m_TmK1n81oX0FdRjFx,b438.obj,1
m_B0S9SUbDawwc2trZ_000001,m_B0S9SUbDawwc2trZ,b142.obj,1
m_eqc2FmwUR9VkMcNu_000001,m_eqc2FmwUR9VkMcNu,b377.obj,1
m_q19ItLg1ios4YJCt_000001,m_q19ItLg1ios4YJCt,b143.obj,1
m_ZpLTAoGErm4zIiR2_000001,m_ZpLTAoGErm4zIiR2,b151.obj,1
m_8WemiCe0IIEVK9FE_000001,m_8WemiCe0IIEVK9FE,b376.obj,1
m_0qjG7EKCzFAk08CH_000001,m_0qjG7EKCzFAk08CH,b127.obj,1
m_H5gULkAms5egrXdX_000001,m_H5gULkAms5egrXdX,b433.obj,1
m_0hTeKuBdu4kpSp5b_000001,m_0hTeKuBdu4kpSp5b,b426.obj,1
m_mVINrUr6NfEABfUV_000001,m_mVINrUr6NfEABfUV,b374.obj,1
m_Vz7IJEU7IeAy6l9N_000001,m_Vz7IJEU7IeAy6l9N,b113.obj,1
m_IY3LlpFor4pd8VZJ_000001,m_IY3LlpFor4pd8VZJ,b212.obj,1
m_vSrNh21GgZyoRlLv_000001,m_vSrNh21GgZyoRlLv,b183.obj,1
m_A6jULkc7gzBcARRb_000001,m_A6jULkc7gzBcARRb,b379.obj,1
m_fg7OMcyXpSU4jBjc_000001,m_fg7OMcyXpSU4jBjc,b265.obj,1
m_EJoYy0vhw7s71vFy_000001,m_EJoYy0vhw7s71vFy,b360.obj,1
m_Hojt4607CLVm9pzF_000001,m_Hojt4607CLVm9pzF,b150.obj,1
m_NObW6UK8hULxSbHs_000001,m_NObW6UK8hULxSbHs,b380.obj,1
